html_url,priority,type,state,subsystem,created_date,has_input_program,input property,symptom,refactoring_type,commit_html_url,root_cause,content_text
https://youtrack.jetbrains.com/issue/IDEA-152883/Non-required-cast-when-inline-this-reference-inside-local-class,Minor,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,local class,unnecessary change,inline variable,https://github.com/JetBrains/intellij-community/commit/ca2921eb6ef57f9493b91e4b2f4b8e4362446f49,ast rewrite issue,"Non required cast when inline 'this' reference inside local class
Build: 146. 433Consider next code sample:public class Outer extends BaseOuter {
    public void bar() {
        Outer foo = this;

        new Object() {
            public void run() {
                foo.baz(); // inline 'foo' variable
            }
        };
    }

    public void baz() {
    }
} Inlining foo variable inside local class creates next line of code:((Outer) Outer.this).baz(); where cast to outer is redundant, which is confirmed by inspection warning. It looks like a rare case when it's not necessary though.
"
https://youtrack.jetbrains.com/issue/IDEA-153254/Conversion-from-anonymous-class-to-lambda-could-lead-to-forward-reference-issue,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,compile error,replace with lambda,https://github.com/JetBrains/intellij-community/commit/6daac099e679ef35a859ea84938435102a35bdb2,overly weak preconditions,"Conversion from anonymous class to lambda could lead to forward reference issue
Comparing to lambda anonymous class may reference fields textually declared later. This is not recognized by inspection Anonymous type can be replaced with lambda and so may create uncompilable code.Simplified example based on IDEA code: com.intellij.openapi.ui.MasterDetailsComponentpublic class ForwardReference {
    Runnable TREE_UPDATER;

    {
        TREE_UPDATER = new Runnable() {  // convert to lambda
            @Override
            public void run() {
                 myTree.toString();
            }
        };
    }

    Object myTree;
} 
"
https://youtrack.jetbrains.com/issue/IDEA-91421/JDK-1.8-Inline-Refactoring-confusing-message-is-shown-on-attempt-to-inline-a-variable-defined-in-a-lambda-and-accessed-for,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,incorrect warning message,inline variable,https://github.com/JetBrains/intellij-community/commit/2c5beb00d0084603cf18123483d177fb5d05416d,flow analysis issue,"JDK 1.8: Inline Refactoring: confusing message is shown on attempt to inline a variable, defined in a lambda and accessed for writing
Build 122.335Sample to reproduce:Runnable x = () -> {
    int hello = 9;
    System.out.println(hello);
    ++hello;
    System.out.println(hello);
}; Try to inline hello. The following balloon will be shown:Cannot perform refactoring.Another variable 'hello' definition is used together with inlined one.
"
https://youtrack.jetbrains.com/issue/IDEA-90950/JDK-1.8-Inline-Refactoring-is-available-for-a-lambda-parameter-but-does-nothing,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,fail to refactoring,inline class,https://github.com/JetBrains/intellij-community/commit/42a97044c5d3f953fab726d73c30c87d7a9714f5,overly weak preconditions,"JDK 1.8: Inline Refactoring is available for a lambda parameter, but does nothing
Build 122.277Get a functional interfacepublic interface I {
    int m(ArrayList p);
} and a lambdaI i = <caret>p -> 0;Kotlin detectedPut the caret to the specified position.Open Refactor menu. See that Inline menu item is available.Press Ctrl+Alt+N. Nothing happens.We could show the same balloon which is shown on attempt to inline a parameter of a method in an anonymous class:Inline parameter is not supported when method is a part of inheritance hierarchy.
"
https://youtrack.jetbrains.com/issue/IDEA-98290/Refactor-Extract-Method-Object-invalid-resulting-code-for-extracting-from-static-method-with-processing-duplicates,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,input options;static method,compile error,extract method,https://github.com/JetBrains/intellij-community/commit/e47dc7accbdc9e4edb717a0962c5264402834469,Incorrect Type Resolving,"Refactor / Extract Method Object: invalid resulting code for extracting from static method with processing duplicates
Provide code with static method like:class Bag {
    Integer x;
    Integer y;
}

public class Simple {
    public static void method() {
        Bag b = new Bag();
        b.x = 1 + 2;
        b.x = 1 + 2;
    }
}  Select 'b' token in any 'b.x' expression.Refactor / Extract Method Object. Provide class name in the dialog. Ok.Get Process Duplicates question dialog, agree,First, meet exception from IDEA-98288.Second, the resulting code is invalid. That's the subject of this issue:public class Simple {
    public static void method() {
        Bag b = new Bag();
        new Extract(b).new Extract().invoke().x = 1 + 2;
        new Extract(b).new Extract().invoke().x = 1 + 2;
    }

    private static class Extract {
        private Bag b;

        public Extract(Bag b) {
            this.b = b;
        }

        public static Bag invoke() {
            return b;
        }
    }
}  123.102.
"
https://youtrack.jetbrains.com/issue/IDEA-91061/JDK-1.8-Inline-Refactoring-doesnt-allow-to-inline-local-variables-to-lambdas,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,fail to refactoring,inline variable,https://github.com/JetBrains/intellij-community/commit/7a15a26cf2fb6ce2acf36033423dac2d3d764dae,flow analysis issue,"JDK 1.8: Inline Refactoring doesn't allow to inline local variables to lambdas
Build 122.290Sample to reproduce:void asd() {
    final String p = ""aa"";
    Runnable r = () -> System.out.println(p);
    System.out.println(p);
} Invoke the refactoring from the variable p definition. Result:void asd() {
    final String p;                    // declaration is not removed
    Runnable r = () -> System.out.println(p);    // usage is not inlined
    System.out.println(""aa"");
} Undo. Now invoke the refactoring from the usage in the lambda.Cannot perform refactoring. Cannot find a single definition to inline balloon is shown.
"
https://youtrack.jetbrains.com/issue/IDEA-91065/JDK-1.8-Wrap-Method-Return-Value-Refactoring-produced-invalid-code-if-return-value-is-a-lambda-with-return-statement,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,compile error,Wrap Method Return Value,https://github.com/JetBrains/intellij-community/commit/a06512b331af2bfb2cf8cd27967c79465ede8470,ast rewrite issue,"JDK 1.8: Wrap Method Return Value Refactoring produced invalid code if return value is a lambda with return statement
Build 122.290Sample to reproduce:Callable<String> helloCollable(String name) {
    return () -> {
        return ""Hello"" + "", "" + name;
    };
}Kotlin detectedSelect the lambda and apply the refactoring to it. Result:public class Wrapper {
    private final Callable<String> value;

    public Wrapper(Callable<String> value) {
        this.value = value;
    }

    public Callable<String> getValue() {
        return value;
    }
}Kotlin detectedWrapper helloCollable(String name) {
    return new Wrapper(() -> {
        return new Wrapper(""Hello"" + "", "" + name);
    });
}Kotlin detectedExpected result:Wrapper helloCollable(String name) {
    return new Wrapper(() -> {
        return ""Hello"" + "", "" + name;
    });
}Kotlin detected
"
https://youtrack.jetbrains.com/issue/IDEA-90879/JDK-1.8-Inline-Refactoring-should-handle-lambdas-properly,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,behavior change,inline variable,https://github.com/JetBrains/intellij-community/commit/25456a1938d6b7f7b639a94079a890443f62f3de,ast rewrite issue,"JDK 1.8: Inline Refactoring should handle lambdas properly
Build 122.264Consider the following code:FileFilter java = f -> f.getName().endsWith("".java"");
java.getClass();Kotlin detectedInline java is allowed and produces the following code:f -> f.getName().endsWith("".java"").getClass();Kotlin detectedThe refactoring either should not be allowed for such cases or should convert lambdas to anonymous classes and then inline.
"
https://youtrack.jetbrains.com/issue/IDEA-91371/JDK-1.8-Inline-Refactoring-doesnt-allow-to-inline-a-variable-declared-in-a-lambda,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,incorrect warning message,inline variable,https://github.com/JetBrains/intellij-community/commit/2bdd12295500ecf9eecc032e10c3750546f0e7b5;https://github.com/JetBrains/intellij-community/commit/9ddff21a9c31fb97af352845228bf1fed1fe9a75,flow analysis issue,"JDK 1.8: Inline Refactoring doesn't allow to inline a variable declared in a lambda
Build 122.327Sample to reproduce:Runnable x = () -> {
    String hello = ""hello"";
    System.out.println(hello);
};Kotlin detectedOn attempt to inline hello from definition the following balloon is shown:Cannot perform refactoring. Variable hello has no initializer.On attempt to inline from the usage:Cannot perform refactoring. Cannot find a single definition to inline.
"
https://youtrack.jetbrains.com/issue/IDEA-91122/JDK-1.8-Extract-Variable-Refactoring-applied-to-one-line-expression-lambda-code-that-references-lambda-parameters-adds-new,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,compile error,extract variable,https://github.com/JetBrains/intellij-community/commit/614b14316bbd432af050994e1a95bd3398f6f6b7;https://github.com/JetBrains/intellij-community/commit/a8ea5d4deb6b4a0879cce947b738d18464aede8d,ast rewrite issue,"JDK 1.8: Extract Variable Refactoring applied to one-line-expression lambda code that references lambda parameters adds new variable to outer scope
Build 122.299Sample to reproduce:public void foo() {
    FileFilter java = f -> f.getName().endsWith("".java"");
}Kotlin detectedExtract a variable from f.getName().endsWith("".java"").Result:public void foo() {
    final boolean b = f.getName().endsWith("".java"");    // f is not resolved
    FileFilter java = f -> b;
} Expected result should probably look like this:public void foo() {
    FileFilter java = f -> {
        final boolean b = f.getName().endsWith("".java"");
        return b;
    };
}Kotlin detected
"
https://youtrack.jetbrains.com/issue/IDEA-91126/JDK-1.8-Inline-a-void-method-to-an-one-line-expression-lambda-inlines-the-method-to-wrong-place,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,compile error,inline method,https://github.com/JetBrains/intellij-community/commit/51aa69e8da501827caae8382348e08ac62dd1548,ast rewrite issue,"JDK 1.8: Inline a void method to an one-line-expression lambda inlines the method to wrong place
Build 122.299Sample to reproduce:public class Sample {
    public void foo() {
        Runnable r = () -> bar();
    }

    private void bar() {
        System.out.println(""hello"");
    }
} Apply Inline Refactoring to bar(). Result:public class Sample {
    public void foo() {
        System.out.println(""hello"");
        Runnable r = () -> bar();
    }
} 
"
https://youtrack.jetbrains.com/issue/IDEA-91150/JDK-1.8-Inline-Field-Refactoring-applied-to-a-lambda-field-doesnt-insert-cast,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,compile error,inline field,https://github.com/JetBrains/intellij-community/commit/9f014974eb636c466bab91c8822ef5a820126e5d,ast rewrite issue,"JDK 1.8: Inline Field Refactoring applied to a lambda field doesn't insert cast
Build 122.299Sample to reproduce:class Test {
    Runnable r = () -> {};
    void foo() {
        r.run();
    }
}Kotlin detectedAfter inlining r:class Test {
    void foo() {
        () -> {}.run();
    }
}Kotlin detected
"
https://youtrack.jetbrains.com/issue/IDEA-151440/No-Move-Members-refactoring-warning-when-move-will-hide-existing-member,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,behavior change,move method,https://github.com/JetBrains/intellij-community/commit/bf226f58ab2945a932c85000d9c5351c9fc37869,overly weak preconditions,"No Move Members refactoring warning when move will hide existing member
The Move Members refactoring does not warn when moving method important() or field 'truth' from class 'Three' to class 'Two' in the following code. This alters the behaviour of the code in the Two() constructor.class One {
    static boolean truth = true;
    static void important() {
        System.out.println(1);
    }
}
class Two extends One {
    Two() {
        important();
        System.out.println(truth);
    }
}
class Three {
    static boolean truth = false;
    static void important() {
        System.out.println(2);
    }
} When trying to move to class 'One' a warning is correctly provided. The refactoring should check in super classes also.
"
